ID,time,x,y
10.0,4.0,1486.3226318359375,324.32257080078125
11.0,4.0,1250.3095703125,315.452392578125
1.0,5.0,919.63232421875,1469.2059326171875
2.0,5.0,1066.483642578125,1470.84423828125
3.0,5.0,1036.3690185546875,1450.0357666015625
13.0,5.0,1403.028564453125,1233.7427978515625
5.0,5.0,961.3912963867188,1202.1304931640625
17.0,5.0,266.81817626953125,1053.6817626953125
15.0,5.0,1040.6285400390625,907.5428466796875
18.0,5.0,1026.4090576171875,897.6363525390625
6.0,5.0,1113.608642578125,873.9238891601562
7.0,5.0,1050.0758056640625,863.5908813476562
8.0,5.0,1076.6077880859375,757.2745361328125
16.0,5.0,227.36363220214844,618.227294921875
10.0,5.0,1486.3939208984375,323.8787841796875
11.0,5.0,1252.586181640625,315.2758483886719
1.0,6.0,920.0,1468.965576171875
2.0,6.0,1065.961181640625,1470.3333740234375
3.0,6.0,1036.7857666015625,1451.142822265625
13.0,6.0,1403.138916015625,1234.3055419921875
5.0,6.0,961.5908813476562,1202.0909423828125
6.0,6.0,1112.505126953125,873.0103149414062
7.0,6.0,1048.793701171875,865.6984252929688
8.0,6.0,1075.0196533203125,755.6470336914062
16.0,6.0,226.86956787109375,618.04345703125
10.0,6.0,1487.238037109375,321.9047546386719
11.0,6.0,1249.8780517578125,316.0
19.0,7.0,1052.45458984375,1469.6363525390625
1.0,7.0,919.4259033203125,1468.129638671875
2.0,7.0,1069.0909423828125,1470.2828369140625
3.0,7.0,1036.7042236328125,1451.507080078125
13.0,7.0,1402.28125,1233.84375
5.0,7.0,961.4347534179688,1202.1304931640625
20.0,7.0,267.0,1054.7142333984375
6.0,7.0,1111.521240234375,871.8829956054688
7.0,7.0,1048.0615234375,867.1384887695312
8.0,7.0,1073.2962646484375,754.2222290039062
16.0,7.0,227.5238037109375,617.5714111328125
10.0,7.0,1486.242431640625,323.9090881347656
11.0,7.0,1250.0714111328125,315.6666564941406
19.0,8.0,1052.772705078125,1470.0
1.0,8.0,919.4898071289062,1468.3876953125
2.0,8.0,1071.2391357421875,1472.3695068359375
3.0,8.0,1037.308837890625,1451.0882568359375
13.0,8.0,1403.433349609375,1233.7667236328125
6.0,8.0,1112.6739501953125,872.1087036132812
7.0,8.0,1048.358154296875,867.8059692382812
8.0,8.0,1072.867919921875,752.339599609375
10.0,8.0,1486.71875,324.375
11.0,8.0,1249.3529052734375,316.5294189453125
19.0,9.0,1052.6666259765625,1469.952392578125
1.0,9.0,920.125,1468.4642333984375
2.0,9.0,1070.1595458984375,1471.55322265625
3.0,9.0,1036.9552001953125,1450.671630859375
13.0,9.0,1404.1153564453125,1233.3846435546875
21.0,9.0,1041.22216796875,909.1666870117188
22.0,9.0,1024.0,904.5
6.0,9.0,1113.1605224609375,872.5802612304688
7.0,9.0,1049.126708984375,868.2957763671875
8.0,9.0,1072.1636962890625,749.8909301757812
23.0,9.0,227.875,618.125
10.0,9.0,1487.3636474609375,322.1363525390625
11.0,9.0,1249.205078125,316.28204345703125
24.0,10.0,894.5,1780.5
1.0,10.0,919.8235473632812,1468.9019775390625
19.0,10.0,1055.947021484375,1462.5941162109375
13.0,10.0,1404.15380859375,1233.4615478515625
25.0,10.0,961.7619018554688,1202.1904296875
6.0,10.0,1115.109619140625,873.9451904296875
7.0,10.0,1049.246337890625,869.2174072265625
8.0,10.0,1072.3585205078125,746.1132202148438
23.0,10.0,227.18182373046875,618.0908813476562
10.0,10.0,1488.5416259765625,321.3333435058594
11.0,10.0,1253.8333740234375,314.875
1.0,11.0,920.4545288085938,1469.418212890625
19.0,11.0,1057.0179443359375,1463.2335205078125
13.0,11.0,1404.5384521484375,1233.269287109375
25.0,11.0,962.0,1201.576904296875
26.0,11.0,1022.4400024414062,899.7999877929688
6.0,11.0,1116.953857421875,875.5230712890625
7.0,11.0,1048.8857421875,870.4857177734375
8.0,11.0,1071.14892578125,744.8297729492188
23.0,11.0,227.3913116455078,618.0
11.0,11.0,1247.8182373046875,315.0727233886719
27.0,12.0,456.125,1634.6666259765625
28.0,12.0,1052.6666259765625,1469.952392578125
1.0,12.0,920.0,1470.449951171875
19.0,12.0,1057.4591064453125,1463.52197265625
13.0,12.0,1404.076904296875,1233.3846435546875
25.0,12.0,962.0800170898438,1201.760009765625
6.0,12.0,1118.3411865234375,874.7764892578125
7.0,12.0,1048.7857666015625,871.4857177734375
8.0,12.0,1071.4000244140625,744.5
23.0,12.0,227.5,618.272705078125
29.0,12.0,1487.047607421875,322.19049072265625
11.0,12.0,1249.9166259765625,316.1666564941406
1.0,13.0,919.0895385742188,1471.2686767578125
28.0,13.0,1057.4432373046875,1464.76708984375
13.0,13.0,1404.3599853515625,1233.5999755859375
25.0,13.0,961.7142944335938,1202.238037109375
6.0,13.0,1119.84619140625,873.5384521484375
7.0,13.0,1048.787841796875,870.9393920898438
8.0,13.0,1070.7857666015625,744.3571166992188
23.0,13.0,227.30435180664062,618.2174072265625
29.0,13.0,1487.761962890625,322.0
11.0,13.0,1248.949951171875,316.25
1.0,14.0,919.2898559570312,1472.68115234375
28.0,14.0,1066.652587890625,1471.85595703125
30.0,14.0,1041.787841796875,1452.939453125
13.0,14.0,1404.0400390625,1233.52001953125
25.0,14.0,962.0800170898438,1201.719970703125
6.0,14.0,1121.4395751953125,873.2088012695312
7.0,14.0,1049.3870849609375,871.3709716796875
8.0,14.0,1070.951171875,743.8780517578125
23.0,14.0,227.27272033691406,618.3181762695312
31.0,15.0,454.5,1634.54541015625
1.0,15.0,920.1132202148438,1473.4150390625
28.0,15.0,1066.380126953125,1472.3553466796875
30.0,15.0,1043.6956787109375,1453.753662109375
13.0,15.0,1404.3333740234375,1233.4000244140625
25.0,15.0,962.0,1201.3792724609375
32.0,15.0,1020.2120971679688,901.0
6.0,15.0,1121.17822265625,873.2376098632812
7.0,15.0,1049.1451416015625,871.5806274414062
8.0,15.0,1070.8333740234375,744.1944580078125
23.0,15.0,227.55999755859375,617.4000244140625
33.0,15.0,1487.3043212890625,321.478271484375
34.0,15.0,1255.565185546875,313.7826232910156
31.0,16.0,455.7916564941406,1634.0
1.0,16.0,920.5399780273438,1472.5799560546875
28.0,16.0,1058.453125,1466.3489990234375
13.0,16.0,1404.2413330078125,1234.2069091796875
6.0,16.0,1121.3543701171875,872.1012573242188
7.0,16.0,1049.0615234375,872.6769409179688
8.0,16.0,1070.270263671875,744.5134887695312
23.0,16.0,227.0416717529297,617.875
35.0,16.0,1704.6817626953125,434.5909118652344
33.0,16.0,1486.59375,323.78125
34.0,16.0,1248.9534912109375,315.906982421875
31.0,17.0,454.7916564941406,1634.2083740234375
1.0,17.0,919.9615478515625,1473.3653564453125
28.0,17.0,1058.6683349609375,1467.3876953125
13.0,17.0,1404.2069091796875,1233.27587890625
36.0,17.0,961.521728515625,1202.1304931640625
37.0,17.0,266.5862121582031,1053.4482421875
6.0,17.0,1121.6666259765625,873.3778076171875
7.0,17.0,1048.9552001953125,873.7462768554688
8.0,17.0,1069.3023681640625,743.81396484375
23.0,17.0,227.04347229003906,618.3912963867188
33.0,17.0,1486.7567138671875,323.3783874511719
34.0,17.0,1246.699951171875,315.5799865722656
1.0,18.0,918.5178833007812,1473.75
28.0,18.0,1059.104736328125,1467.4293212890625
13.0,18.0,1404.34619140625,1233.65380859375
36.0,18.0,962.0,1201.6153564453125
6.0,18.0,1120.7384033203125,872.9384765625
7.0,18.0,1049.171875,873.140625
8.0,18.0,1067.951171875,743.51220703125
23.0,18.0,227.4545440673828,618.3636474609375
33.0,18.0,1486.6666259765625,324.0666809082031
34.0,18.0,1249.2161865234375,316.29730224609375
1.0,19.0,916.6438598632812,1473.876708984375
28.0,19.0,1060.4736328125,1467.7684326171875
13.0,19.0,1404.3333740234375,1233.7037353515625
38.0,19.0,267.2916564941406,1054.7083740234375
6.0,19.0,1118.9854736328125,873.521728515625
7.0,19.0,1049.3492431640625,872.888916015625
8.0,19.0,1071.05126953125,743.4102783203125
23.0,19.0,226.63999938964844,618.5599975585938
34.0,19.0,1255.54541015625,313.6363525390625
1.0,20.0,914.6080932617188,1474.2567138671875
28.0,20.0,1059.9375,1467.477294921875
13.0,20.0,1404.4166259765625,1233.0833740234375
39.0,20.0,961.1738891601562,1202.0
6.0,20.0,1118.305908203125,873.4470825195312
7.0,20.0,1049.2615966796875,872.4000244140625
8.0,20.0,1071.6304931640625,744.6087036132812
40.0,20.0,1486.34375,324.15625
1.0,21.0,912.7763061523438,1475.5789794921875
28.0,21.0,1059.9593505859375,1467.4593505859375
13.0,21.0,1404.5357666015625,1233.9642333984375
6.0,21.0,1117.550537109375,873.2135009765625
7.0,21.0,1049.8125,872.125
8.0,21.0,1071.9608154296875,746.2548828125
41.0,21.0,227.23809814453125,618.5238037109375
40.0,21.0,1486.34375,324.15625
42.0,21.0,1249.6744384765625,315.7441711425781
1.0,22.0,911.0,1476.662109375
28.0,22.0,1060.082763671875,1467.197509765625
13.0,22.0,1404.25,1233.6785888671875
43.0,22.0,961.8214111328125,1201.8214111328125
6.0,22.0,1117.9361572265625,872.7659301757812
7.0,22.0,1050.1612548828125,872.2096557617188
8.0,22.0,1071.348876953125,746.7674560546875
41.0,22.0,227.3913116455078,618.2174072265625
1.0,23.0,911.8551025390625,1475.840576171875
28.0,23.0,1061.3310546875,1468.391845703125
13.0,23.0,1404.3599853515625,1233.6800537109375
43.0,23.0,960.566650390625,1202.13330078125
44.0,23.0,1043.5714111328125,905.3809814453125
45.0,23.0,1022.2647094726562,902.2058715820312
6.0,23.0,1118.3809814453125,872.8690185546875
7.0,23.0,1049.754150390625,871.65576171875
8.0,23.0,1070.82861328125,746.94287109375
41.0,23.0,227.23809814453125,618.3333129882812
46.0,23.0,1486.6773681640625,323.80645751953125
47.0,23.0,1250.20458984375,315.56817626953125
1.0,24.0,910.6438598632812,1476.6849365234375
28.0,24.0,1062.0592041015625,1468.0526123046875
13.0,24.0,1404.642822265625,1233.8214111328125
6.0,24.0,1119.074951171875,872.3499755859375
7.0,24.0,1049.765625,871.71875
8.0,24.0,1070.675048828125,747.8250122070312
41.0,24.0,227.04762268066406,618.7619018554688
46.0,24.0,1487.761962890625,321.4761962890625
48.0,24.0,4.409090995788574,5.0
1.0,25.0,914.0946044921875,1475.0946044921875
28.0,25.0,1060.1898193359375,1468.6131591796875
13.0,25.0,1404.2142333984375,1233.642822265625
6.0,25.0,1121.3880615234375,872.0746459960938
7.0,25.0,1049.4307861328125,872.7846069335938
8.0,25.0,1071.0526123046875,748.631591796875
41.0,25.0,226.95237731933594,618.7142944335938
49.0,25.0,1249.9210205078125,316.0789489746094
48.0,25.0,3.846153736114502,4.820512771606445
1.0,26.0,917.5999755859375,1474.800048828125
28.0,26.0,1059.8182373046875,1468.892578125
50.0,26.0,1053.9166259765625,1466.0
13.0,26.0,1404.423095703125,1233.6922607421875
6.0,26.0,1121.9830322265625,871.7118530273438
7.0,26.0,1049.2923583984375,873.3384399414062
8.0,26.0,1071.4736328125,747.3157958984375
41.0,26.0,227.2857208251953,618.5714111328125
48.0,26.0,5.921568393707275,5.647058963775635
1.0,27.0,920.734375,1475.515625
28.0,27.0,1059.349609375,1469.9349365234375
50.0,27.0,1053.9200439453125,1466.239990234375
13.0,27.0,1404.3199462890625,1233.47998046875
6.0,27.0,1122.289794921875,871.0289916992188
7.0,27.0,1049.4697265625,873.8181762695312
8.0,27.0,1071.3333740234375,746.7692260742188
51.0,27.0,1487.5,321.2727355957031
48.0,27.0,5.326530456542969,5.551020622253418
1.0,28.0,924.3623046875,1477.55078125
28.0,28.0,1058.6917724609375,1469.3609619140625
50.0,28.0,1053.95654296875,1465.7391357421875
13.0,28.0,1404.22216796875,1233.629638671875
7.0,28.0,1049.4853515625,874.5441284179688
6.0,28.0,1120.797607421875,869.6309814453125
8.0,28.0,1071.771484375,747.0
52.0,28.0,227.17391967773438,618.2174072265625
51.0,28.0,1487.3182373046875,321.68182373046875
48.0,28.0,4.695652008056641,5.804347991943359
1.0,29.0,925.5,1478.300048828125
28.0,29.0,1059.625,1469.75
50.0,29.0,1054.0416259765625,1466.0
13.0,29.0,1404.0869140625,1233.478271484375
7.0,29.0,1049.300048828125,874.55712890625
6.0,29.0,1119.762939453125,869.1958618164062
8.0,29.0,1072.45458984375,746.9091186523438
51.0,29.0,1487.4000244140625,320.8399963378906
53.0,29.0,1250.279052734375,315.6278991699219
48.0,29.0,4.288888931274414,5.422222137451172
1.0,30.0,926.6447143554688,1481.105224609375
28.0,30.0,1057.73681640625,1469.18798828125
50.0,30.0,1054.0416259765625,1466.0
13.0,30.0,1403.6666259765625,1233.22216796875
54.0,30.0,961.5714111328125,1202.09521484375
7.0,30.0,1049.4285888671875,874.971435546875
6.0,30.0,1119.52880859375,869.0096435546875
8.0,30.0,1073.723388671875,745.4893798828125
53.0,30.0,1248.9736328125,316.3947448730469
48.0,30.0,4.146341323852539,5.292683124542236
1.0,31.0,926.7042236328125,1484.267578125
28.0,31.0,1058.038818359375,1468.906982421875
50.0,31.0,1052.3714599609375,1463.771484375
13.0,31.0,1404.076904296875,1233.076904296875
7.0,31.0,1049.3043212890625,875.0579833984375
6.0,31.0,1120.9560546875,868.6593627929688
8.0,31.0,1074.6981201171875,744.2264404296875
55.0,31.0,227.47825622558594,617.95654296875
56.0,31.0,1487.6190185546875,321.4761962890625
48.0,31.0,3.904761791229248,5.261904716491699
1.0,32.0,926.0972290039062,1486.6944580078125
28.0,32.0,1058.1788330078125,1468.406494140625
50.0,32.0,1052.02783203125,1464.111083984375
13.0,32.0,1404.107177734375,1234.0
7.0,32.0,1049.7059326171875,876.11767578125
6.0,32.0,1122.425537109375,869.723388671875
8.0,32.0,1076.189697265625,742.1034545898438
55.0,32.0,227.38095092773438,618.3333129882812
56.0,32.0,1487.9090576171875,322.0454406738281
57.0,32.0,1249.4210205078125,316.1052551269531
48.0,32.0,5.531914710998535,5.404255390167236
1.0,33.0,924.9444580078125,1490.0416259765625
28.0,33.0,1059.2203369140625,1468.0423583984375
50.0,33.0,1051.4359130859375,1464.2821044921875
13.0,33.0,1404.629638671875,1233.4444580078125
58.0,33.0,961.4091186523438,1202.1817626953125
7.0,33.0,1050.03076171875,877.2615356445312
6.0,33.0,1122.952880859375,872.1764526367188
8.0,33.0,1076.140380859375,739.4035034179688
55.0,33.0,227.14285278320312,618.7142944335938
57.0,33.0,1252.6522216796875,315.7826232910156
48.0,33.0,5.5652174949646,4.9347825050354
1.0,34.0,925.5357055664062,1491.732177734375
28.0,34.0,1057.328125,1465.7734375
50.0,34.0,1051.4749755859375,1464.300048828125
13.0,34.0,1404.4000244140625,1233.6800537109375
7.0,34.0,1050.478271484375,879.1448974609375
6.0,34.0,1123.2989501953125,872.5979614257812
8.0,34.0,1077.2264404296875,736.6226196289062
55.0,34.0,227.23809814453125,618.7142944335938
48.0,34.0,4.520833492279053,5.916666507720947
1.0,35.0,926.0784301757812,1491.3333740234375
28.0,35.0,1057.4031982421875,1464.8870849609375
50.0,35.0,1052.2353515625,1464.3529052734375
13.0,35.0,1404.1666259765625,1233.5416259765625
7.0,35.0,1050.358154296875,879.8656616210938
6.0,35.0,1122.6434326171875,872.7999877929688
8.0,35.0,1078.017822265625,733.3928833007812
55.0,35.0,227.2857208251953,618.6666870117188
59.0,35.0,1486.375,324.1875
60.0,35.0,1255.5999755859375,313.67999267578125
48.0,35.0,4.487804889678955,5.0731706619262695
1.0,36.0,927.6591186523438,1490.1590576171875
28.0,36.0,1057.0526123046875,1465.105224609375
13.0,36.0,1404.280029296875,1233.6800537109375
61.0,36.0,961.6799926757812,1201.9200439453125
7.0,36.0,1050.358154296875,881.3880615234375
6.0,36.0,1122.894775390625,872.0210571289062
8.0,36.0,1077.2930908203125,731.5172119140625
55.0,36.0,227.1904754638672,618.6666870117188
60.0,36.0,1250.108154296875,316.0
48.0,36.0,4.047618865966797,4.976190567016602
1.0,37.0,928.5609741210938,1489.5853271484375
28.0,37.0,1058.4451904296875,1465.3150634765625
13.0,37.0,1404.148193359375,1233.3333740234375
7.0,37.0,1049.884033203125,881.8261108398438
6.0,37.0,1124.255859375,869.3255615234375
8.0,37.0,1076.4727783203125,727.1454467773438
62.0,37.0,1487.5714111328125,321.4761962890625
48.0,37.0,4.61904764175415,4.809523582458496
63.0,38.0,1045.6956787109375,1492.2174072265625
1.0,38.0,930.3414916992188,1489.3414306640625
28.0,38.0,1058.738525390625,1464.5751953125
7.0,38.0,1050.742431640625,883.1969604492188
6.0,38.0,1124.9473876953125,867.9736938476562
8.0,38.0,1077.2542724609375,723.7457885742188
62.0,38.0,1487.727294921875,321.81817626953125
64.0,38.0,1249.076904296875,316.20513916015625
48.0,38.0,5.818181991577148,5.800000190734863
1.0,39.0,932.9649047851562,1490.5614013671875
28.0,39.0,1058.9200439453125,1463.8800048828125
65.0,39.0,1404.43994140625,1233.47998046875
7.0,39.0,1051.199951171875,883.5538330078125
6.0,39.0,1125.0975341796875,868.5244140625
8.0,39.0,1077.767822265625,720.0892944335938
66.0,39.0,227.0454559326172,618.9545288085938
62.0,39.0,1486.689697265625,324.3103332519531
64.0,39.0,1250.0810546875,316.16217041015625
48.0,39.0,5.125,5.6875
67.0,40.0,1045.5714111328125,1491.90478515625
1.0,40.0,935.1514892578125,1491.8485107421875
28.0,40.0,1065.7041015625,1466.3876953125
68.0,40.0,1044.9608154296875,1457.686279296875
65.0,40.0,1404.0869140625,1233.434814453125
69.0,40.0,961.375,1202.2083740234375
7.0,40.0,1051.537353515625,883.7611694335938
6.0,40.0,1124.587646484375,870.5257568359375
8.0,40.0,1076.69091796875,717.2545166015625
66.0,40.0,227.23809814453125,618.7619018554688
62.0,40.0,1487.3333740234375,321.952392578125
64.0,40.0,1253.565185546875,315.3043518066406
48.0,40.0,5.042553424835205,4.9361701011657715
1.0,41.0,936.26025390625,1492.876708984375
28.0,41.0,1064.3070068359375,1466.3421630859375
70.0,41.0,1053.8695068359375,1465.7391357421875
68.0,41.0,1038.719970703125,1452.719970703125
65.0,41.0,1404.5,1233.5
69.0,41.0,963.125,1201.5
7.0,41.0,1051.3382568359375,884.5882568359375
6.0,41.0,1125.142822265625,870.5618896484375
8.0,41.0,1076.534423828125,713.137939453125
66.0,41.0,227.5,618.5454711914062
62.0,41.0,1487.5416259765625,321.4583435058594
64.0,41.0,1249.5128173828125,316.23077392578125
48.0,41.0,3.825000047683716,5.400000095367432
1.0,42.0,937.2055053710938,1494.4246826171875
28.0,42.0,1062.7591552734375,1467.496337890625
68.0,42.0,1037.54833984375,1453.3226318359375
65.0,42.0,1404.199951171875,1233.8399658203125
7.0,42.0,1051.2427978515625,885.028564453125
6.0,42.0,1125.5238037109375,870.5904541015625
8.0,42.0,1077.6363525390625,710.1272583007812
66.0,42.0,227.47825622558594,618.1738891601562
62.0,42.0,1486.9354248046875,323.8709716796875
48.0,42.0,4.26086950302124,5.5217390060424805
1.0,43.0,937.1621704101562,1494.54052734375
28.0,43.0,1057.3406982421875,1464.5274658203125
65.0,43.0,1404.0400390625,1233.52001953125
7.0,43.0,1051.31884765625,885.275390625
6.0,43.0,1125.6363525390625,869.727294921875
8.0,43.0,1078.54541015625,707.727294921875
66.0,43.0,226.5833282470703,619.0416870117188
62.0,43.0,1487.565185546875,321.521728515625
71.0,43.0,1249.2161865234375,316.45947265625
48.0,43.0,5.041666507720947,5.3125
1.0,44.0,936.6233520507812,1494.1817626953125
28.0,44.0,1066.5538330078125,1469.7923583984375
72.0,44.0,1038.3651123046875,1455.4761962890625
65.0,44.0,1403.8148193359375,1233.6666259765625
7.0,44.0,1052.1739501953125,886.4202880859375
6.0,44.0,1125.4339599609375,869.4244995117188
8.0,44.0,1079.3392333984375,705.0892944335938
66.0,44.0,227.25,618.7083129882812
62.0,44.0,1487.7142333984375,321.4285583496094
48.0,44.0,5.5625,5.520833492279053
1.0,45.0,935.9722290039062,1493.77783203125
28.0,45.0,1067.26611328125,1469.0968017578125
72.0,45.0,1036.9508056640625,1454.5081787109375
65.0,45.0,1404.0740966796875,1233.8148193359375
7.0,45.0,1052.3768310546875,887.202880859375
6.0,45.0,1126.0679931640625,866.8252563476562
8.0,45.0,1078.5789794921875,703.5263061523438
66.0,45.0,227.31817626953125,618.8181762695312
62.0,45.0,1486.3548583984375,324.3870849609375
73.0,45.0,1249.861083984375,316.27777099609375
48.0,45.0,5.320754528045654,5.47169828414917
74.0,46.0,1045.4090576171875,1491.8182373046875
1.0,46.0,937.1486206054688,1495.3243408203125
28.0,46.0,1070.3333740234375,1466.27783203125
72.0,46.0,1039.3018798828125,1454.9056396484375
65.0,46.0,1404.4000244140625,1233.6400146484375
75.0,46.0,962.1538696289062,1201.730712890625
7.0,46.0,1051.943603515625,887.45068359375
6.0,46.0,1126.483154296875,864.483154296875
8.0,46.0,1077.982177734375,699.9285888671875
66.0,46.0,227.3333282470703,618.6666870117188
73.0,46.0,1248.2432861328125,316.56756591796875
48.0,46.0,3.941176414489746,6.490196228027344
76.0,47.0,894.0454711914062,1780.5909423828125
1.0,47.0,937.7012939453125,1497.662353515625
28.0,47.0,1070.726318359375,1465.800048828125
72.0,47.0,1039.62744140625,1455.2548828125
65.0,47.0,1404.3333740234375,1233.7037353515625
7.0,47.0,1051.927490234375,887.9275512695312
6.0,47.0,1126.6883544921875,863.8181762695312
8.0,47.0,1078.403564453125,697.9473876953125
66.0,47.0,227.21739196777344,618.1738891601562
48.0,47.0,4.5714287757873535,4.809523582458496
1.0,48.0,938.3513793945312,1500.0
28.0,48.0,1070.557861328125,1465.5157470703125
72.0,48.0,1039.938720703125,1454.7755126953125
65.0,48.0,1404.25,1233.4583740234375
77.0,48.0,962.0322875976562,1201.51611328125
7.0,48.0,1052.3521728515625,887.957763671875
6.0,48.0,1127.8333740234375,861.974365234375
8.0,48.0,1079.4915771484375,695.2373046875
66.0,48.0,227.3478240966797,618.3478393554688
48.0,48.0,3.945945978164673,4.864864826202393
1.0,49.0,938.5616455078125,1501.863037109375
78.0,49.0,1045.8182373046875,1491.6817626953125
28.0,49.0,1070.7142333984375,1465.744873046875
72.0,49.0,1039.9803466796875,1455.509765625
65.0,49.0,1404.1851806640625,1233.148193359375
7.0,49.0,1052.573486328125,887.9852905273438
6.0,49.0,1127.26318359375,860.8947143554688
8.0,49.0,1079.272705078125,694.3636474609375
66.0,49.0,227.22727966308594,618.5
79.0,49.0,1488.1739501953125,321.478271484375
48.0,49.0,4.7906975746154785,4.860465049743652
1.0,50.0,937.5657958984375,1503.144775390625
28.0,50.0,1071.3052978515625,1465.6104736328125
72.0,50.0,1039.3720703125,1456.2325439453125
65.0,50.0,1404.3077392578125,1233.730712890625
7.0,50.0,1052.6875,889.15625
6.0,50.0,1127.31884765625,861.0289916992188
8.0,50.0,1078.3157958984375,692.2807006835938
66.0,50.0,227.23809814453125,618.6190185546875
79.0,50.0,1488.09521484375,321.5714416503906
80.0,50.0,1249.4871826171875,316.1025695800781
48.0,50.0,5.518518447875977,5.814815044403076
1.0,51.0,936.2266845703125,1504.453369140625
28.0,51.0,1071.6019287109375,1465.543701171875
72.0,51.0,1038.5849609375,1456.79248046875
65.0,51.0,1404.7037353515625,1233.888916015625
81.0,51.0,961.9259033203125,1201.74072265625
7.0,51.0,1052.8636474609375,890.4697265625
6.0,51.0,1127.085693359375,859.8428344726562
8.0,51.0,1078.017578125,691.8245849609375
66.0,51.0,227.3478240966797,618.3043212890625
79.0,51.0,1487.5238037109375,321.4761962890625
48.0,51.0,5.0217390060424805,5.130434989929199
1.0,52.0,935.1643676757812,1506.356201171875
28.0,52.0,1072.40771484375,1465.6505126953125
72.0,52.0,1039.8868408203125,1456.67919921875
81.0,52.0,961.7142944335938,1202.1904296875
82.0,52.0,266.9047546386719,1053.7142333984375
7.0,52.0,1053.138427734375,890.6307983398438
6.0,52.0,1128.238037109375,859.8095092773438
8.0,52.0,1078.0526123046875,692.385986328125
66.0,52.0,227.125,618.5833129882812
83.0,52.0,1249.4210205078125,316.1842041015625
48.0,52.0,4.58695650100708,5.0652174949646
1.0,53.0,933.6575317382812,1507.890380859375
84.0,53.0,1045.8182373046875,1491.95458984375
28.0,53.0,1072.9444580078125,1466.2685546875
72.0,53.0,1038.1773681640625,1457.01611328125
85.0,53.0,1403.939453125,1234.8182373046875
81.0,53.0,962.1199951171875,1201.6800537109375
7.0,53.0,1054.014892578125,890.8656616210938
6.0,53.0,1128.2587890625,860.0
8.0,53.0,1078.375,693.0357055664062
66.0,53.0,227.0869598388672,618.8261108398438
86.0,53.0,1487.02783203125,323.72222900390625
48.0,53.0,4.081080913543701,4.54054069519043
1.0,54.0,932.5,1509.0540771484375
28.0,54.0,1073.3853759765625,1465.9725341796875
72.0,54.0,1037.691162109375,1458.4705810546875
85.0,54.0,1403.62158203125,1234.729736328125
81.0,54.0,961.521728515625,1202.1304931640625
7.0,54.0,1054.426513671875,891.558837890625
6.0,54.0,1128.59521484375,858.8928833007812
8.0,54.0,1078.6207275390625,695.3793334960938
66.0,54.0,227.4761962890625,618.952392578125
