,ID,time,x,y
237,20.0,7.0,731.4705882352941,949.7352941176471
238,21.0,7.0,340.86842105263156,936.9473684210526
239,22.0,7.0,736.65,877.95
240,23.0,7.0,621.6341463414634,849.7073170731708
241,24.0,7.0,829.7727272727273,766.4090909090909
242,25.0,7.0,715.1111111111111,741.7777777777778
243,26.0,7.0,837.8035714285714,668.0
244,27.0,7.0,875.8679245283018,627.9056603773585
245,28.0,7.0,910.9090909090909,619.2545454545455
246,29.0,7.0,855.0677966101695,509.8135593220339
247,30.0,7.0,726.25,198.46428571428572
248,31.0,7.0,726.2456140350877,86.56140350877193
249,35.0,7.0,1346.357142857143,29.714285714285715
250,36.0,8.0,605.7272727272727,1909.878787878788
251,3.0,8.0,856.3404255319149,1881.1063829787233
252,2.0,8.0,925.4833333333333,1869.2166666666667
253,4.0,8.0,587.0579710144928,1584.1159420289855
254,5.0,8.0,1102.8360655737704,1517.9344262295083
255,6.0,8.0,1225.6290322580646,1354.532258064516
256,7.0,8.0,765.45,1308.0
257,8.0,8.0,588.2830188679245,1275.245283018868
258,10.0,8.0,915.5769230769231,1250.3461538461538
259,11.0,8.0,622.6521739130435,1252.0434782608695
260,9.0,8.0,956.75,1247.4333333333334
261,12.0,8.0,778.1333333333333,1229.8666666666666
262,13.0,8.0,741.8913043478261,1214.391304347826
263,14.0,8.0,823.1785714285714,1198.5535714285713
264,15.0,8.0,812.0344827586207,1097.1379310344828
265,16.0,8.0,555.6333333333333,1100.0
266,17.0,8.0,912.2777777777778,1059.037037037037
267,37.0,8.0,646.3571428571429,1036.5
268,19.0,8.0,703.6346153846154,977.2115384615385
269,20.0,8.0,729.5897435897435,950.4102564102565
270,21.0,8.0,347.35135135135135,932.5135135135135
271,22.0,8.0,736.575,878.075
272,23.0,8.0,622.4871794871794,850.5641025641025
273,24.0,8.0,830.7446808510638,769.5744680851063
274,25.0,8.0,715.3863636363636,740.0
275,26.0,8.0,838.5833333333334,665.0166666666667
276,27.0,8.0,877.0727272727273,627.5636363636364
277,28.0,8.0,912.709090909091,620.5636363636364
278,29.0,8.0,852.7818181818182,508.54545454545456
279,30.0,8.0,729.26,197.88
280,31.0,8.0,722.709090909091,86.83636363636364
281,35.0,8.0,1346.032258064516,29.64516129032258
282,36.0,9.0,606.8461538461538,1912.3461538461538
283,3.0,9.0,855.1555555555556,1881.6444444444444
284,2.0,9.0,926.0526315789474,1867.7543859649122
285,4.0,9.0,587.3134328358209,1584.0597014925372
286,5.0,9.0,1103.6349206349207,1519.0
287,6.0,9.0,1228.0,1356.125
288,7.0,9.0,763.25,1306.0333333333333
289,8.0,9.0,588.3584905660377,1275.245283018868
290,10.0,9.0,913.4905660377359,1252.9056603773586
291,11.0,9.0,620.8548387096774,1255.225806451613
292,9.0,9.0,956.1475409836065,1244.327868852459
293,12.0,9.0,777.8409090909091,1230.5
294,13.0,9.0,741.8604651162791,1214.2558139534883
295,14.0,9.0,823.2105263157895,1198.877192982456
296,16.0,9.0,555.2068965517242,1096.655172413793
297,15.0,9.0,810.8666666666667,1095.0833333333333
298,17.0,9.0,912.4444444444445,1059.5
299,37.0,9.0,646.6111111111111,1034.0
300,19.0,9.0,703.66,977.46
301,20.0,9.0,732.525,952.125
302,21.0,9.0,350.4864864864865,930.5135135135135
303,22.0,9.0,735.9795918367347,877.6122448979592
304,23.0,9.0,624.0769230769231,852.2307692307693
305,24.0,9.0,833.5531914893617,774.1914893617021
306,25.0,9.0,715.5714285714286,737.5238095238095
307,26.0,9.0,839.6842105263158,662.2982456140351
308,27.0,9.0,878.125,626.5892857142857
309,28.0,9.0,914.4107142857143,621.5892857142857
310,29.0,9.0,850.6949152542373,507.08474576271186
311,30.0,9.0,731.204081632653,197.6530612244898
312,31.0,9.0,719.4444444444445,87.0925925925926
313,35.0,9.0,1346.3703703703704,29.333333333333332
314,36.0,10.0,607.2592592592592,1912.5555555555557
315,3.0,10.0,853.9782608695652,1882.2173913043478
316,2.0,10.0,926.4126984126984,1865.2539682539682
317,4.0,10.0,587.2857142857143,1583.3
318,5.0,10.0,1104.7868852459017,1520.0655737704917
319,6.0,10.0,1228.7966101694915,1357.0169491525423
320,7.0,10.0,761.0666666666667,1303.6
321,8.0,10.0,588.4038461538462,1274.0
322,10.0,10.0,911.5370370370371,1256.0925925925926
323,11.0,10.0,619.983870967742,1256.516129032258
324,9.0,10.0,955.271186440678,1242.2542372881355
325,12.0,10.0,777.8666666666667,1230.2222222222222
326,13.0,10.0,741.9767441860465,1214.4186046511627
327,14.0,10.0,823.2857142857143,1199.2142857142858
328,15.0,10.0,810.2258064516129,1093.725806451613
329,16.0,10.0,555.3333333333334,1091.4333333333334
330,17.0,10.0,914.7454545454545,1059.8181818181818
331,37.0,10.0,647.0555555555555,1032.0
332,19.0,10.0,703.1923076923077,976.9807692307693
333,20.0,10.0,734.1219512195122,959.560975609756
334,21.0,10.0,348.57142857142856,931.3428571428572
335,22.0,10.0,735.94,875.98
336,23.0,10.0,626.5,854.025
337,24.0,10.0,834.3111111111111,775.2222222222222
338,25.0,10.0,715.8809523809524,735.5714285714286
339,26.0,10.0,840.6071428571429,659.625
340,28.0,10.0,915.9454545454546,622.5454545454545
341,27.0,10.0,881.21875,623.734375
342,29.0,10.0,849.6551724137931,506.01724137931035
343,30.0,10.0,732.0851063829788,197.2340425531915
344,31.0,10.0,716.9090909090909,87.50909090909092
345,35.0,10.0,1346.0666666666666,29.933333333333334
346,36.0,11.0,605.8333333333334,1909.6944444444443
347,3.0,11.0,852.5238095238095,1883.7142857142858
348,2.0,11.0,926.4067796610169,1864.7457627118645
349,4.0,11.0,587.776119402985,1582.358208955224
350,5.0,11.0,1106.6271186440679,1521.1864406779662
351,6.0,11.0,1230.4098360655737,1357.7377049180327
352,7.0,11.0,760.1803278688525,1302.688524590164
353,8.0,11.0,587.8235294117648,1271.7843137254902
354,10.0,11.0,909.4629629629629,1259.611111111111
355,11.0,11.0,619.3709677419355,1257.983870967742
356,9.0,11.0,954.5636363636364,1239.2545454545455
357,12.0,11.0,776.9302325581396,1232.5813953488373
358,13.0,11.0,742.9090909090909,1215.159090909091
359,14.0,11.0,822.8448275862069,1199.0862068965516
360,15.0,11.0,809.7627118644068,1093.050847457627
361,16.0,11.0,554.5645161290323,1086.8225806451612
362,17.0,11.0,917.7358490566038,1060.0
363,37.0,11.0,647.6,1030.2571428571428
364,38.0,11.0,560.1923076923077,1014.6923076923077
365,19.0,11.0,702.1111111111111,974.1851851851852
366,20.0,11.0,735.3181818181819,962.3863636363636
367,21.0,11.0,344.36842105263156,934.9736842105264
368,22.0,11.0,735.4255319148937,872.6808510638298
369,23.0,11.0,629.421052631579,855.7368421052631
370,24.0,11.0,833.16,774.86
371,25.0,11.0,716.2926829268292,734.9024390243902
372,26.0,11.0,840.7627118644068,658.7627118644068
373,28.0,11.0,917.7924528301887,623.7924528301887
374,27.0,11.0,881.8490566037735,623.2830188679245
375,29.0,11.0,852.0370370370371,508.9074074074074
376,30.0,11.0,730.6,197.46666666666667
377,31.0,11.0,714.0,87.80357142857143
378,35.0,11.0,1346.3,29.366666666666667
379,36.0,12.0,605.4411764705883,1909.264705882353
380,3.0,12.0,851.7857142857143,1884.404761904762
381,2.0,12.0,927.0,1861.8253968253969
382,4.0,12.0,588.0441176470588,1581.7058823529412
383,5.0,12.0,1109.888888888889,1523.063492063492
384,6.0,12.0,1231.9833333333333,1358.15
385,7.0,12.0,759.9137931034483,1302.5344827586207
386,8.0,12.0,586.9615384615385,1270.0576923076924
387,10.0,12.0,906.5483870967741,1263.6935483870968
388,11.0,12.0,618.734375,1259.90625
389,12.0,12.0,775.6190476190476,1234.7142857142858
390,9.0,12.0,953.7796610169491,1236.4237288135594
391,13.0,12.0,743.1333333333333,1215.4
392,14.0,12.0,823.3392857142857,1199.2142857142858
393,15.0,12.0,808.2037037037037,1090.1851851851852
394,16.0,12.0,553.360655737705,1082.27868852459
395,17.0,12.0,918.7454545454545,1059.8
396,37.0,12.0,647.5714285714286,1027.3142857142857
397,38.0,12.0,559.6206896551724,1014.6551724137931
398,19.0,12.0,701.8703703703703,972.2777777777778
399,20.0,12.0,735.1219512195122,961.780487804878
400,21.0,12.0,341.47222222222223,937.2777777777778
401,22.0,12.0,735.3061224489796,871.2244897959183
402,23.0,12.0,633.4651162790698,856.8837209302326
403,24.0,12.0,832.2340425531914,774.7659574468086
404,25.0,12.0,716.5238095238095,734.2380952380952
405,26.0,12.0,841.0344827586207,657.5
406,28.0,12.0,918.0,624.0576923076923
407,27.0,12.0,881.8965517241379,623.4310344827586
408,29.0,12.0,852.5,509.8448275862069
409,30.0,12.0,732.7173913043479,197.5
410,31.0,12.0,711.7924528301887,87.54716981132076
411,35.0,12.0,1346.0,29.93548387096774
412,36.0,13.0,606.0,1910.2
413,3.0,13.0,850.8571428571429,1885.5238095238096
414,2.0,13.0,927.4918032786885,1859.9344262295083
415,4.0,13.0,588.2028985507246,1581.0
416,5.0,13.0,1112.359375,1523.53125
417,6.0,13.0,1234.2881355932204,1358.5762711864406
418,7.0,13.0,760.4230769230769,1303.4423076923076
419,8.0,13.0,587.0,1269.7843137254902
420,10.0,13.0,905.3469387755102,1265.5510204081634
421,11.0,13.0,617.723076923077,1262.9384615384615
422,12.0,13.0,774.2558139534884,1235.953488372093
423,9.0,13.0,953.5932203389831,1233.677966101695
424,13.0,13.0,743.3555555555556,1215.5111111111112
425,14.0,13.0,824.0545454545454,1199.6363636363637
426,15.0,13.0,807.1454545454545,1088.0181818181818
427,16.0,13.0,552.35,1077.7666666666667
428,17.0,13.0,919.7454545454545,1059.6727272727273
429,38.0,13.0,558.1481481481482,1015.0370370370371
430,19.0,13.0,701.5510204081633,969.2448979591836
431,20.0,13.0,735.9459459459459,959.972972972973
432,21.0,13.0,340.3636363636364,938.4545454545455
433,22.0,13.0,735.4166666666666,870.9791666666666
434,23.0,13.0,635.55,857.75
435,24.0,13.0,830.5,775.2291666666666
436,25.0,13.0,716.8809523809524,732.9285714285714
437,26.0,13.0,841.3559322033898,655.2542372881356
438,28.0,13.0,918.8703703703703,624.3888888888889
439,27.0,13.0,880.3928571428571,624.2678571428571
440,29.0,13.0,852.0,510.7258064516129
441,30.0,13.0,734.3469387755102,197.0612244897959
442,31.0,13.0,708.9824561403509,87.05263157894737
443,35.0,13.0,1346.3846153846155,29.5
444,36.0,14.0,605.8918918918919,1909.7837837837837
445,3.0,14.0,848.804347826087,1887.304347826087
446,2.0,14.0,928.1186440677966,1858.6101694915253
447,4.0,14.0,588.3970588235294,1580.7941176470588
448,5.0,14.0,1114.9322033898304,1524.7457627118645
449,6.0,14.0,1235.765625,1358.703125
450,7.0,14.0,763.2962962962963,1306.2777777777778
451,8.0,14.0,587.6078431372549,1271.0392156862745
452,10.0,14.0,903.5636363636364,1268.1636363636364
453,11.0,14.0,616.3181818181819,1266.030303030303
454,12.0,14.0,773.025,1236.65
455,9.0,14.0,953.8620689655172,1231.5
456,13.0,14.0,743.2558139534884,1215.4651162790697
457,14.0,14.0,824.8070175438596,1200.1754385964912
458,15.0,14.0,805.728813559322,1086.084745762712
459,16.0,14.0,552.0333333333333,1077.1
460,17.0,14.0,920.2456140350877,1059.3684210526317
461,39.0,14.0,646.0588235294117,1025.5588235294117
462,19.0,14.0,701.8679245283018,969.9622641509434
463,20.0,14.0,738.081081081081,961.2162162162163
464,21.0,14.0,341.61764705882354,936.8235294117648
465,22.0,14.0,735.7291666666666,870.0625
466,23.0,14.0,638.2051282051282,858.0769230769231
467,24.0,14.0,830.953488372093,774.5813953488372
468,25.0,14.0,717.3953488372093,731.7906976744187
469,26.0,14.0,842.1896551724138,653.5172413793103
470,28.0,14.0,920.2363636363636,625.1818181818181
471,27.0,14.0,878.3272727272728,625.9454545454546
472,29.0,14.0,851.4833333333333,511.23333333333335
473,30.0,14.0,735.1764705882352,196.2549019607843
474,31.0,14.0,706.7543859649123,86.40350877192982
475,35.0,14.0,1346.2666666666667,29.833333333333332
476,36.0,15.0,605.5,1909.235294117647
477,3.0,15.0,847.8125,1888.3958333333333
478,2.0,15.0,928.9298245614035,1857.0877192982457
479,4.0,15.0,588.5,1580.3428571428572
480,5.0,15.0,1117.017543859649,1526.1929824561403
481,6.0,15.0,1236.65625,1358.921875
482,7.0,15.0,765.4745762711865,1309.1525423728813
483,8.0,15.0,588.7115384615385,1272.9615384615386
484,10.0,15.0,902.1346153846154,1270.6923076923076
485,11.0,15.0,614.6176470588235,1268.4264705882354
486,12.0,15.0,772.3571428571429,1236.8809523809523
487,9.0,15.0,954.0169491525423,1228.2542372881355
488,13.0,15.0,743.0697674418604,1215.4651162790697
489,14.0,15.0,825.8,1200.5833333333333
490,15.0,15.0,803.1967213114754,1083.5081967213114
491,16.0,15.0,552.56,1080.24
492,17.0,15.0,921.2280701754386,1059.1929824561403
493,39.0,15.0,646.2962962962963,1025.6296296296296
494,40.0,15.0,556.8571428571429,1014.5
495,19.0,15.0,702.6181818181818,972.4363636363636
496,20.0,15.0,740.4594594594595,963.7297297297297
497,21.0,15.0,340.7352941176471,936.4705882352941
498,22.0,15.0,735.8125,870.5416666666666
499,23.0,15.0,640.3571428571429,859.1428571428571
500,24.0,15.0,831.6111111111111,775.925925925926
501,25.0,15.0,718.0,729.5853658536586
502,26.0,15.0,842.4727272727273,653.3090909090909
503,28.0,15.0,920.8214285714286,625.9464285714286
504,27.0,15.0,874.457627118644,628.8644067796611
505,29.0,15.0,851.6551724137931,511.5689655172414
506,30.0,15.0,736.4814814814815,195.1851851851852
507,31.0,15.0,703.0535714285714,86.08928571428571
508,35.0,15.0,1346.3103448275863,29.517241379310345
509,3.0,16.0,846.531914893617,1888.9787234042553
510,2.0,16.0,929.8392857142857,1855.267857142857
511,4.0,16.0,588.5633802816901,1580.0845070422536
512,5.0,16.0,1118.578947368421,1527.298245614035
513,6.0,16.0,1238.3015873015872,1359.095238095238
514,7.0,16.0,766.1355932203389,1310.5254237288136
515,8.0,16.0,589.4038461538462,1274.5576923076924
516,10.0,16.0,899.8703703703703,1273.388888888889
517,11.0,16.0,612.9701492537314,1270.8507462686566
518,12.0,16.0,771.6904761904761,1237.5
519,9.0,16.0,953.983606557377,1226.2131147540983
520,13.0,16.0,743.0930232558139,1215.5348837209303
521,14.0,16.0,825.3275862068965,1200.3620689655172
522,15.0,16.0,801.6666666666666,1082.3
523,16.0,16.0,553.3333333333334,1081.9777777777779
524,17.0,16.0,921.2456140350877,1059.280701754386
525,39.0,16.0,644.1176470588235,1022.5
526,19.0,16.0,703.5555555555555,976.7962962962963
527,20.0,16.0,741.4871794871794,965.4102564102565
528,21.0,16.0,337.2105263157895,935.078947368421
529,22.0,16.0,735.6382978723404,871.2340425531914
530,23.0,16.0,641.5714285714286,860.047619047619
531,24.0,16.0,831.2708333333334,776.2708333333334
532,25.0,16.0,718.425,728.225
533,26.0,16.0,842.1272727272727,654.2545454545455
534,27.0,16.0,870.3166666666667,631.45
535,28.0,16.0,921.9655172413793,627.3965517241379
536,29.0,16.0,850.3962264150944,514.6037735849056
537,30.0,16.0,738.8936170212766,194.72340425531914
538,31.0,16.0,699.2545454545455,86.58181818181818
539,35.0,16.0,1346.40625,29.40625
540,41.0,17.0,606.7307692307693,1912.076923076923
541,3.0,17.0,845.6382978723404,1888.9574468085107
542,2.0,17.0,930.551724137931,1852.2586206896551
543,4.0,17.0,588.5211267605633,1580.0985915492959
544,5.0,17.0,1119.7068965517242,1528.7413793103449
545,42.0,17.0,867.0967741935484,1435.1935483870968
546,6.0,17.0,1241.8545454545454,1360.1818181818182
547,7.0,17.0,764.6296296296297,1308.5555555555557
548,8.0,17.0,589.9622641509434,1275.1698113207547
549,10.0,17.0,898.0178571428571,1274.607142857143
550,11.0,17.0,610.968253968254,1274.126984126984
551,12.0,17.0,770.7317073170732,1238.121951219512
552,9.0,17.0,953.7142857142857,1223.2539682539682
