,ID,time,x,y
4459,523.0,341.0,2.4666666984558105,4.266666889190674
4460,1.0,342.0,694.1219482421875,1716.3536376953125
4461,588.0,342.0,1048.703125,1464.375
4462,217.0,342.0,1084.228515625,1456.971435546875
4463,452.0,342.0,1037.5087890625,1363.140380859375
4464,438.0,342.0,1109.7872314453125,1343.276611328125
4466,535.0,342.0,1111.953125,849.65625
4467,604.0,342.0,1080.05126953125,837.3846435546875
4468,303.0,342.0,1056.442626953125,828.9180297851562
4469,8.0,342.0,1078.717041015625,619.3773803710938
4470,569.0,342.0,227.18182373046875,619.3636474609375
4472,1.0,343.0,691.4810180664062,1717.075927734375
4473,588.0,343.0,1048.066650390625,1463.433349609375
4474,217.0,343.0,1084.05712890625,1456.971435546875
4475,452.0,343.0,1035.6666259765625,1361.5
4476,438.0,343.0,1110.1190185546875,1343.357177734375
4478,535.0,343.0,1112.2166748046875,849.6333618164062
4479,604.0,343.0,1081.279052734375,838.2092895507812
4480,303.0,343.0,1056.3389892578125,829.0338745117188
4481,8.0,343.0,1077.3333740234375,619.8235473632812
4482,569.0,343.0,227.1904754638672,619.3809814453125
4484,1.0,344.0,688.6202392578125,1717.9873046875
4486,588.0,344.0,1046.2181396484375,1461.9818115234375
4487,217.0,344.0,1083.771484375,1457.17138671875
4488,452.0,344.0,1033.92724609375,1360.5999755859375
4489,438.0,344.0,1107.629638671875,1341.9259033203125
4494,535.0,344.0,1112.245849609375,849.2459106445312
4495,604.0,344.0,1080.268310546875,837.0244140625
4496,303.0,344.0,1055.6033935546875,828.5516967773438
4497,8.0,344.0,1075.1956787109375,620.3912963867188
4498,569.0,344.0,227.0869598388672,619.1304321289062
4499,617.0,344.0,1486.3529052734375,323.70587158203125
4502,1.0,345.0,685.4578247070312,1718.4578857421875
4504,588.0,345.0,1045.7254638671875,1461.2548828125
4505,217.0,345.0,1084.1817626953125,1457.0302734375
4506,452.0,345.0,1031.0545654296875,1359.236328125
4507,438.0,345.0,1106.3115234375,1340.541015625
4510,535.0,345.0,1113.123046875,848.4769287109375
4511,604.0,345.0,1080.924560546875,836.603759765625
4512,303.0,345.0,1055.1551513671875,828.637939453125
4513,8.0,345.0,1073.3333740234375,621.04443359375
4514,569.0,345.0,227.22727966308597,619.4091186523438
4515,617.0,345.0,1487.0,321.75
4517,1.0,346.0,683.5238037109375,1718.6190185546875
4519,588.0,346.0,1044.74462890625,1461.44677734375
4520,217.0,346.0,1084.441162109375,1456.7940673828125
4521,452.0,346.0,1029.54541015625,1358.727294921875
4522,438.0,346.0,1105.926513671875,1339.6470947265625
4526,535.0,346.0,1113.86767578125,847.8235473632812
4527,604.0,346.0,1067.8966064453125,831.9051513671875
4528,8.0,346.0,1071.2857666015625,620.89794921875
4529,569.0,346.0,227.4761962890625,619.2380981445312
4530,617.0,346.0,1486.63330078125,324.0333251953125
4532,1.0,347.0,680.6049194335938,1718.5062255859375
4533,588.0,347.0,1047.3974609375,1465.730712890625
4534,217.0,347.0,1084.176513671875,1456.7940673828125
4535,452.0,347.0,1026.9615478515625,1357.3653564453125
4536,438.0,347.0,1105.591552734375,1340.042236328125
4537,535.0,347.0,1114.3448486328125,847.2586059570312
4538,622.0,347.0,1083.6153564453125,835.6923217773438
4539,604.0,347.0,1054.800048828125,828.3833618164062
4540,8.0,347.0,1069.061279296875,621.5101928710938
4541,569.0,347.0,227.36363220214844,619.1363525390625
4542,617.0,347.0,1485.9031982421875,324.3870849609375
4544,1.0,348.0,677.4634399414062,1718.548828125
4546,588.0,348.0,1045.911376953125,1463.16455078125
4547,217.0,348.0,1084.212158203125,1457.0302734375
4548,452.0,348.0,1024.79248046875,1356.5849609375
4549,438.0,348.0,1103.7972412109375,1339.648681640625
4551,535.0,348.0,1115.066650390625,846.2999877929688
4552,622.0,348.0,1084.4736328125,835.5087890625
4553,604.0,348.0,1053.90625,827.46875
4554,8.0,348.0,1066.019287109375,621.9807739257812
4555,569.0,348.0,227.0869598388672,619.6956787109375
4556,617.0,348.0,1487.423095703125,321.26922607421875
4558,1.0,349.0,675.1585083007812,1718.6707763671875
4559,217.0,349.0,1084.0,1457.3143310546875
4560,588.0,349.0,1045.33740234375,1463.240966796875
4561,452.0,349.0,1022.9464111328124,1355.9642333984375
4562,438.0,349.0,1102.388916015625,1339.625
4564,535.0,349.0,1115.258056640625,845.7903442382812
4565,622.0,349.0,1087.1041259765625,835.7916870117188
4566,604.0,349.0,1053.6614990234375,827.2307739257812
4567,8.0,349.0,1065.0816650390625,622.10205078125
4568,569.0,349.0,227.31817626953125,619.0908813476562
4569,617.0,349.0,1487.0400390625,321.7200012207031
4571,1.0,350.0,672.6781616210938,1718.87353515625
4573,217.0,350.0,1083.3157958984375,1456.5789794921875
4574,588.0,350.0,1046.0224609375,1464.2359619140625
4575,452.0,350.0,1020.7457885742188,1355.3389892578125
4576,438.0,350.0,1100.391845703125,1338.648681640625
4578,535.0,350.0,1116.4127197265625,844.6508178710938
4579,622.0,350.0,1089.2745361328125,836.0
4580,604.0,350.0,1054.453125,827.71875
4581,569.0,350.0,227.1739196777344,619.3043212890625
4582,8.0,350.0,1062.9073486328125,621.370361328125
4583,617.0,350.0,1486.125,324.34375
4585,1.0,351.0,668.9000244140625,1718.762451171875
4587,588.0,351.0,1044.7874755859375,1463.262451171875
4588,217.0,351.0,1083.125,1455.550048828125
4589,452.0,351.0,1018.5166625976562,1354.75
4590,438.0,351.0,1100.3194580078125,1338.4444580078125
4593,535.0,351.0,1116.557373046875,844.5901489257812
4594,622.0,351.0,1090.9736328125,835.0
4595,604.0,351.0,1054.245849609375,827.6065673828125
4596,8.0,351.0,1064.72216796875,621.7222290039062
4597,569.0,351.0,227.14285278320312,619.2380981445312
4598,617.0,351.0,1487.5416259765625,321.5833435058594
4600,1.0,352.0,666.2000122070312,1718.3499755859375
4602,629.0,352.0,1052.5238037109375,1469.09521484375
4603,588.0,352.0,1042.197021484375,1461.4697265625
4604,217.0,352.0,1083.0,1454.3636474609375
4605,452.0,352.0,1016.8548583984376,1354.4677734375
4606,438.0,352.0,1099.0394287109375,1338.5526123046875
4609,535.0,352.0,1116.6102294921875,843.8983154296875
4610,622.0,352.0,1089.53125,834.28125
4611,604.0,352.0,1053.557373046875,827.213134765625
4612,8.0,352.0,1065.5635986328125,621.7454833984375
4613,569.0,352.0,227.23809814453125,619.2380981445312
4614,617.0,352.0,1487.5238037109375,321.952392578125
4616,1.0,353.0,662.7654418945312,1718.4073486328125
4618,629.0,353.0,1052.9090576171875,1468.95458984375
4619,588.0,353.0,1040.2923583984375,1459.861572265625
4620,217.0,353.0,1083.65380859375,1453.326904296875
4621,452.0,353.0,1014.1311645507812,1354.9508056640625
4622,438.0,353.0,1099.2894287109375,1338.7763671875
4625,535.0,353.0,1117.360595703125,843.1639404296875
4626,622.0,353.0,1089.27783203125,833.361083984375
4627,604.0,353.0,1052.223876953125,826.5223999023438
4628,8.0,353.0,1067.2452392578125,621.867919921875
4629,617.0,353.0,1486.15625,324.375
4630,1.0,354.0,660.2650756835938,1718.8795166015625
4632,629.0,354.0,1053.04345703125,1468.9130859375
4633,588.0,354.0,1037.3636474609375,1457.8182373046875
4634,217.0,354.0,1083.7115478515625,1452.730712890625
4635,452.0,354.0,1011.9473876953124,1355.2982177734375
4636,438.0,354.0,1097.44873046875,1338.4871826171875
4637,535.0,354.0,1117.6507568359375,843.079345703125
4638,622.0,354.0,1088.3404541015625,831.6808471679688
4639,604.0,354.0,1052.265625,826.703125
4640,8.0,354.0,1070.0,621.4791870117188
4642,617.0,354.0,1486.441162109375,323.7352905273437
4644,1.0,355.0,656.94873046875,1719.525634765625
4646,629.0,355.0,1052.9615478515625,1468.9615478515625
4647,588.0,355.0,1036.515625,1456.796875
4648,217.0,355.0,1084.107177734375,1451.982177734375
4649,452.0,355.0,1009.77587890625,1355.689697265625
4650,438.0,355.0,1094.8143310546875,1338.3428955078125
4652,535.0,355.0,1117.433349609375,843.4666748046875
4653,622.0,355.0,1087.4310302734375,831.3793334960938
4654,604.0,355.0,1052.193603515625,826.6451416015625
4655,8.0,355.0,1074.351806640625,621.0925903320312
4657,617.0,355.0,1487.0869140625,321.2173767089844
4660,1.0,356.0,653.4736938476562,1719.9078369140625
4662,629.0,356.0,1052.8966064453125,1468.7930908203125
4663,588.0,356.0,1035.6212158203125,1455.8787841796875
4664,217.0,356.0,1084.0357666015625,1451.8392333984375
4665,452.0,356.0,1006.8709716796876,1356.5322265625
4666,438.0,356.0,1092.6400146484375,1338.1866455078125
4669,535.0,356.0,1117.741943359375,841.4193725585938
4670,622.0,356.0,1087.69091796875,829.7817993164062
4671,604.0,356.0,1051.8955078125,825.8955078125
4673,8.0,356.0,1077.0,619.3921508789062
4674,617.0,356.0,1487.5909423828125,321.6363525390625
4677,1.0,357.0,650.5421752929688,1720.0361328125
4679,629.0,357.0,1053.5999755859375,1468.4285888671875
4680,588.0,357.0,1034.35595703125,1456.2203369140625
4681,217.0,357.0,1084.4727783203125,1451.727294921875
4682,452.0,357.0,1005.0,1357.525390625
4683,438.0,357.0,1101.95947265625,1336.6756591796875
4685,535.0,357.0,1117.873046875,841.8571166992188
4686,622.0,357.0,1087.7626953125,826.8305053710938
4687,604.0,357.0,1051.557373046875,825.442626953125
4689,8.0,357.0,1077.59619140625,618.7692260742188
4690,617.0,357.0,1486.9200439453125,321.6400146484375
4692,1.0,358.0,648.48193359375,1720.4940185546875
4694,629.0,358.0,1052.9130859375,1468.9130859375
4695,588.0,358.0,1036.3387451171875,1455.5968017578125
4696,217.0,358.0,1084.4464111328125,1451.642822265625
4697,452.0,358.0,1002.859619140625,1358.8245849609375
4698,438.0,358.0,1107.9102783203125,1335.128173828125
4700,535.0,358.0,1118.6451416015625,840.758056640625
4701,604.0,358.0,1051.265625,824.703125
4702,622.0,358.0,1087.8226318359375,825.7903442382812
4704,8.0,358.0,1078.1739501953125,618.1956787109375
4705,617.0,358.0,1487.04541015625,321.2727355957031
4707,1.0,359.0,646.8902587890625,1721.1097412109375
4709,629.0,359.0,1052.8260498046875,1469.2608642578125
4710,588.0,359.0,1038.0491943359375,1454.6884765625
4711,217.0,359.0,1084.857177734375,1450.875
4712,452.0,359.0,1001.2963256835938,1360.0926513671875
4713,438.0,359.0,1110.9866943359375,1335.1600341796875
4715,535.0,359.0,1118.915283203125,840.88134765625
4716,622.0,359.0,1086.9375,825.109375
4717,604.0,359.0,1050.8125,823.859375
4718,8.0,359.0,1077.0,619.3095092773438
4720,617.0,359.0,1486.1514892578125,324.18182373046875
4721,1.0,360.0,643.98779296875,1722.6097412109375
4723,629.0,360.0,1053.22216796875,1469.22216796875
4724,588.0,360.0,1038.4915771484375,1454.2203369140625
4725,217.0,360.0,1084.5438232421875,1450.73681640625
4726,452.0,360.0,998.9629516601562,1361.388916015625
4727,438.0,360.0,1111.6666259765625,1335.236083984375
4729,535.0,360.0,1119.0645751953125,839.758056640625
4730,622.0,360.0,1086.6290283203125,823.3225708007812
4731,604.0,360.0,1050.3175048828125,823.4920654296875
4733,8.0,360.0,1076.923095703125,619.1795043945312
4734,617.0,360.0,1486.361083984375,323.8333435058594
4736,1.0,361.0,642.40966796875,1723.578369140625
4737,629.0,361.0,1053.27587890625,1469.1033935546875
4738,588.0,361.0,1039.6129150390625,1453.1451416015625
4739,217.0,361.0,1084.54541015625,1450.7818603515625
4740,452.0,361.0,998.4727172851562,1361.69091796875
4741,438.0,361.0,1110.3380126953125,1335.08447265625
4744,535.0,361.0,1118.9508056640625,839.2951049804688
4745,604.0,361.0,1049.2857666015625,822.3650512695312
4746,622.0,361.0,1087.1666259765625,820.566650390625
4747,8.0,361.0,1075.914306640625,619.5428466796875
4749,617.0,361.0,1487.1739501953125,321.13043212890625
4751,1.0,362.0,638.9382934570312,1724.8394775390625
4753,629.0,362.0,1053.2667236328125,1468.933349609375
4754,588.0,362.0,1041.15625,1451.828125
4755,217.0,362.0,1084.6363525390625,1450.07275390625
4756,452.0,362.0,996.260009765625,1362.8800048828125
4757,438.0,362.0,1109.4073486328125,1335.1666259765625
4760,535.0,362.0,1119.5845947265625,838.3846435546875
4761,604.0,362.0,1048.857177734375,821.6984252929688
4762,622.0,362.0,1087.11669921875,822.433349609375
4763,8.0,362.0,1076.8648681640625,618.8378295898438
4765,617.0,362.0,1486.3529052734375,324.1764831542969
4768,1.0,363.0,635.1875,1726.3125
4769,629.0,363.0,1053.6363525390625,1468.727294921875
4770,588.0,363.0,1040.806396484375,1452.3870849609375
4771,217.0,363.0,1084.77197265625,1449.5087890625
4772,452.0,363.0,993.9074096679688,1363.5555419921875
4773,438.0,363.0,1109.8399658203125,1335.0999755859375
4775,535.0,363.0,1119.861572265625,838.0
4776,622.0,363.0,1086.9166259765625,823.9666748046875
4777,604.0,363.0,1048.557373046875,821.1475219726562
4778,8.0,363.0,1077.230712890625,618.5384521484375
4779,617.0,363.0,1485.9375,324.375
4781,1.0,364.0,632.911376953125,1727.5316162109375
4783,629.0,364.0,1053.8125,1468.28125
4784,588.0,364.0,1040.765625,1452.25
4785,217.0,364.0,1084.4107666015625,1450.3392333984375
4786,452.0,364.0,991.8113403320312,1364.943359375
4787,438.0,364.0,1111.09619140625,1334.326904296875
4789,535.0,364.0,1120.3692626953125,836.8461303710938
4790,622.0,364.0,1086.6612548828125,826.98388671875
4791,604.0,364.0,1048.04541015625,820.1212158203125
4792,8.0,364.0,1078.4130859375,617.6087036132812
4793,617.0,364.0,1486.8182373046875,321.9545593261719
4794,1.0,365.0,630.6202392578125,1729.48095703125
4795,629.0,365.0,1053.7427978515625,1468.4857177734375
4796,588.0,365.0,1041.51611328125,1451.725830078125
4797,217.0,365.0,1084.693603515625,1450.0806884765625
4798,452.0,365.0,990.5,1365.5384521484375
4799,438.0,365.0,1111.73583984375,1334.1697998046875
4800,535.0,365.0,1120.474609375,837.0338745117188
4801,622.0,365.0,1087.1851806640625,829.75927734375
4802,604.0,365.0,1048.0440673828125,820.2352905273438
4804,8.0,365.0,1079.8541259765625,618.0833129882812
4805,617.0,365.0,1487.4166259765625,321.2916564941406
4806,1.0,366.0,628.5696411132812,1731.4556884765625
4807,629.0,366.0,1053.61767578125,1468.61767578125
4808,588.0,366.0,1040.6614990234375,1451.96923828125
4809,217.0,366.0,1084.614013671875,1450.385986328125
4810,452.0,366.0,989.9298095703124,1365.4912109375
4811,438.0,366.0,1112.7049560546875,1332.360595703125
4814,535.0,366.0,1120.82763671875,836.0
4815,622.0,366.0,1087.3499755859375,830.0750122070312
4816,604.0,366.0,1048.1939697265625,820.4030151367188
4818,8.0,366.0,1081.22216796875,617.9629516601562
4819,617.0,366.0,1486.761962890625,322.0952453613281
4821,1.0,367.0,626.5897216796875,1732.8974609375
4823,629.0,367.0,1053.5789794921875,1468.73681640625
4824,588.0,367.0,1039.9666748046875,1453.7332763671875
4825,217.0,367.0,1084.7833251953125,1451.4832763671875
4826,452.0,367.0,987.8727416992188,1365.8182373046875
4827,438.0,367.0,1113.439453125,1331.5302734375
4829,622.0,367.0,1088.138916015625,829.0277709960938
4830,535.0,367.0,1121.0491943359375,835.0819702148438
4831,604.0,367.0,1047.6231689453125,819.6666870117188
4833,8.0,367.0,1083.1964111328125,618.1785888671875
4834,617.0,367.0,1487.2608642578125,321.478271484375
4836,1.0,368.0,625.2207641601562,1734.207763671875
4838,629.0,368.0,1053.441162109375,1469.2646484375
4839,588.0,368.0,1040.0145263671875,1455.6522216796875
4840,217.0,368.0,1084.1063232421875,1451.85107421875
4841,452.0,368.0,986.0740966796876,1365.629638671875
4842,438.0,368.0,1114.9864501953125,1330.2027587890625
4845,535.0,368.0,1121.5081787109375,834.2459106445312
4846,622.0,368.0,1089.3243408203125,828.1621704101562
4847,604.0,368.0,1047.712158203125,819.8939208984375
4849,8.0,368.0,1084.474609375,618.0678100585938
4850,617.0,368.0,1486.772705078125,321.4090881347656
4852,1.0,369.0,624.8552856445312,1734.855224609375
4854,629.0,369.0,1053.5999755859375,1469.1142578125
4855,588.0,369.0,1040.056396484375,1456.591552734375
4856,217.0,369.0,1084.1395263671875,1452.2093505859375
4857,452.0,369.0,985.0344848632812,1365.4310302734375
4858,438.0,369.0,1116.719970703125,1328.7467041015625
4860,622.0,369.0,1089.40478515625,829.0714111328125
4861,535.0,369.0,1121.8387451171875,833.7903442382812
4862,604.0,369.0,1047.8125,820.265625
4864,8.0,369.0,1085.9827880859375,618.1206665039062
4865,617.0,369.0,1487.2857666015625,321.6190490722656
4866,1.0,370.0,624.306640625,1735.61328125
4867,629.0,370.0,1053.5714111328125,1468.771484375
4868,588.0,370.0,1037.02001953125,1457.4000244140625
4869,217.0,370.0,1083.756103515625,1452.3658447265625
4870,452.0,370.0,983.6065673828124,1365.7213134765625
4871,438.0,370.0,1118.25,1328.1500244140625
4873,622.0,370.0,1090.581787109375,830.963623046875
4874,535.0,370.0,1121.9365234375,832.6031494140625
4875,604.0,370.0,1047.55224609375,819.7014770507812
4877,8.0,370.0,1088.0509033203125,618.2711791992188
4879,1.0,371.0,624.0625,1736.800048828125
4881,629.0,371.0,1053.5714111328125,1469.1142578125
4882,588.0,371.0,1037.319091796875,1458.2127685546875
4883,217.0,371.0,1084.5999755859375,1452.4888916015625
4884,452.0,371.0,981.5762939453124,1366.5084228515625
4885,438.0,371.0,1115.48681640625,1329.9078369140625
4888,622.0,371.0,1092.0333251953125,832.4666748046875
4889,535.0,371.0,1121.8125,831.75
4890,604.0,371.0,1047.6060791015625,819.8333129882812
4892,8.0,371.0,1089.1785888671875,618.6964111328125
4893,617.0,371.0,1487.04541015625,321.5
4895,1.0,372.0,623.4146118164062,1739.219482421875
4897,629.0,372.0,1053.375,1469.6875
4898,588.0,372.0,1040.774169921875,1457.790283203125
4899,217.0,372.0,1084.8863525390625,1452.54541015625
4900,452.0,372.0,980.8909301757812,1366.509033203125
4901,438.0,372.0,1113.02734375,1332.3287353515625
4903,622.0,372.0,1092.642822265625,834.6071166992188
4904,535.0,372.0,1122.1875,830.796875
4905,604.0,372.0,1047.4615478515625,819.4000244140625
4907,8.0,372.0,1091.4210205078125,619.0526123046875
4908,617.0,372.0,1487.1904296875,321.4285583496094
4910,1.0,373.0,622.8214111328125,1741.607177734375
4911,629.0,373.0,1053.6285400390625,1469.1142578125
4912,588.0,373.0,1041.4832763671875,1457.75
4913,217.0,373.0,1084.6888427734375,1453.0
4914,452.0,373.0,979.1851806640624,1367.129638671875
4915,438.0,373.0,1112.239990234375,1334.0133056640625
4918,622.0,373.0,1091.5,837.3548583984375
4919,535.0,373.0,1122.4000244140625,830.015380859375
4920,604.0,373.0,1047.671630859375,819.8059692382812
4922,8.0,373.0,1093.350830078125,619.2280883789062
4923,617.0,373.0,1487.6190185546875,321.76190185546875
4925,1.0,374.0,621.6375122070312,1743.9000244140625
4926,629.0,374.0,1052.4166259765625,1469.4583740234375
4927,588.0,374.0,1041.0892333984375,1457.9642333984375
4928,217.0,374.0,1083.574951171875,1452.625
4929,452.0,374.0,978.0181884765624,1367.4000244140625
4930,438.0,374.0,1111.7249755859375,1335.4749755859375
4932,622.0,374.0,1091.8966064453125,840.7413940429688
4933,535.0,374.0,1122.8870849609375,829.9031982421875
4934,604.0,374.0,1047.537353515625,819.6119384765625
4936,8.0,374.0,1095.5892333984375,618.5535888671875
4937,617.0,374.0,1487.142822265625,321.3809509277344
4938,1.0,375.0,621.3734741210938,1745.831298828125
4940,629.0,375.0,1051.61669921875,1465.7332763671875
4941,588.0,375.0,1037.93017578125,1457.3953857421875
4942,217.0,375.0,1083.3414306640625,1452.5853271484375
4943,452.0,375.0,976.0357055664062,1368.142822265625
4944,438.0,375.0,1110.9730224609375,1336.95947265625
4946,622.0,375.0,1091.672119140625,838.5901489257812
4947,535.0,375.0,1122.3731689453125,829.328369140625
4948,604.0,375.0,1047.4925537109375,819.567138671875
4949,8.0,375.0,1098.0714111328125,618.3571166992188
4950,617.0,375.0,1487.52001953125,322.2799987792969
4951,1.0,376.0,621.6436767578125,1746.8505859375
4953,629.0,376.0,1051.5625,1465.8333740234375
4954,588.0,376.0,1037.9000244140625,1456.7750244140625
4955,217.0,376.0,1083.6842041015625,1452.5263671875
4956,452.0,376.0,974.2786865234376,1369.360595703125
4957,438.0,376.0,1109.769287109375,1339.44873046875
4959,622.0,376.0,1092.034423828125,834.1724243164062
4960,535.0,376.0,1122.7142333984375,829.047607421875
4961,604.0,376.0,1047.7076416015625,819.6923217773438
4963,8.0,376.0,1101.3272705078125,619.3818359375
4964,617.0,376.0,1486.952392578125,321.23809814453125
4965,1.0,377.0,621.75,1748.4285888671875
4966,629.0,377.0,1053.6956787109375,1470.478271484375
4967,588.0,377.0,1040.8135986328125,1457.3050537109375
4968,217.0,377.0,1083.6571044921875,1452.6856689453125
4969,452.0,377.0,975.1578979492188,1369.122802734375
4970,438.0,377.0,1107.2467041015625,1341.9739990234375
4972,622.0,377.0,1092.1016845703125,829.64404296875
4973,535.0,377.0,1123.047607421875,828.2698364257812
4974,604.0,377.0,1047.272705078125,819.3485107421875
4975,8.0,377.0,1103.5555419921875,619.5370483398438
4977,617.0,377.0,1487.434814453125,321.39129638671875
4978,1.0,378.0,622.0119018554688,1750.84521484375
4979,657.0,378.0,1045.95654296875,1492.1304931640625
4980,629.0,378.0,1053.8636474609375,1470.95458984375
4981,588.0,378.0,1041.07275390625,1457.5635986328125
4982,217.0,378.0,1083.5882568359375,1452.4705810546875
4983,452.0,378.0,974.5,1369.1851806640625
4984,438.0,378.0,1105.73681640625,1344.3289794921875
4987,622.0,378.0,1092.199951171875,828.4888916015625
4988,535.0,378.0,1122.5230712890625,827.9384765625
4989,604.0,378.0,1047.45458984375,820.01513671875
4991,8.0,378.0,1105.7142333984375,618.6964111328125
4992,617.0,378.0,1487.272705078125,321.5
4995,1.0,379.0,622.1585083007812,1750.9024658203125
4996,657.0,379.0,1045.3846435546875,1491.34619140625
4997,629.0,379.0,1053.8636474609375,1471.3636474609375
4998,588.0,379.0,1040.943359375,1457.79248046875
4999,217.0,379.0,1083.7027587890625,1452.9730224609375
5000,452.0,379.0,973.5272827148438,1369.727294921875
5001,438.0,379.0,1106.09716796875,1348.1944580078125
5004,622.0,379.0,1091.25,829.8250122070312
5005,535.0,379.0,1122.390625,826.703125
5006,604.0,379.0,1048.060546875,820.6363525390625
5008,8.0,379.0,1108.183349609375,617.5333251953125
5009,617.0,379.0,1487.1363525390625,321.5
5011,1.0,380.0,621.6173095703125,1747.9630126953125
5012,657.0,380.0,1052.2857666015625,1473.761962890625
5013,629.0,380.0,1040.4642333984375,1457.9285888671875
5014,217.0,380.0,1083.73681640625,1453.605224609375
5015,452.0,380.0,973.036376953125,1370.0181884765625
5016,438.0,380.0,1106.2877197265625,1349.4246826171875
5019,622.0,380.0,1091.3243408203125,828.810791015625
5020,535.0,380.0,1122.9354248046875,825.4193725585938
5021,604.0,380.0,1047.5999755859375,820.0615234375
5022,8.0,380.0,1109.5714111328125,617.6607055664062
5023,617.0,380.0,1487.227294921875,321.31817626953125
5024,1.0,381.0,621.941162109375,1746.0941162109375
5026,657.0,381.0,1044.0833740234375,1461.0555419921875
5027,217.0,381.0,1084.3809814453125,1454.4761962890625
5028,452.0,381.0,970.5094604492188,1370.9622802734375
5029,438.0,381.0,1106.55078125,1349.927490234375
5030,622.0,381.0,1091.394775390625,828.3157958984375
5031,535.0,381.0,1123.4444580078125,823.7619018554688
5032,604.0,381.0,1047.625,820.296875
5034,8.0,381.0,1112.1785888671875,617.4464111328125
5035,617.0,381.0,1487.1304931640625,321.3043518066406
5036,1.0,382.0,622.3950805664062,1743.7530517578125
5037,657.0,382.0,1045.4102783203125,1461.3974609375
5038,217.0,382.0,1084.738037109375,1454.238037109375
5039,452.0,382.0,970.0181884765624,1370.9090576171875
5040,438.0,382.0,1106.4666748046875,1351.566650390625
5043,622.0,382.0,1092.7659912109375,826.5531616210938
5044,535.0,382.0,1123.4697265625,823.1818237304688
5045,604.0,382.0,1048.0,820.5538330078125
5046,8.0,382.0,1114.6981201171875,616.3585205078125
5047,617.0,382.0,1487.2608642578125,321.4347839355469
5048,1.0,383.0,621.413330078125,1744.3333740234375
5050,657.0,383.0,1045.21923828125,1460.904052734375
5051,217.0,383.0,1085.478271484375,1454.478271484375
5052,452.0,383.0,968.0172119140624,1371.534423828125
5053,438.0,383.0,1106.607177734375,1351.625
5056,622.0,383.0,1094.0196533203125,825.8038940429688
5057,604.0,383.0,1048.5396728515625,821.1428833007812
5058,535.0,383.0,1123.5999755859375,822.585693359375
5060,8.0,383.0,1117.2142333984375,615.25
5061,617.0,383.0,1487.0384521484375,321.26922607421875
5062,1.0,384.0,619.95947265625,1746.0946044921875
5064,657.0,384.0,1045.263916015625,1460.5555419921875
5065,217.0,384.0,1085.521728515625,1454.2174072265625
5066,452.0,384.0,966.4736938476562,1372.877197265625
5067,438.0,384.0,1106.642822265625,1351.4642333984375
5069,622.0,384.0,1095.963623046875,824.1818237304688
5070,604.0,384.0,1050.09375,822.46875
5071,535.0,384.0,1123.573486328125,822.5441284179688
5073,8.0,384.0,1119.5740966796875,615.111083984375
5074,617.0,384.0,1487.2608642578125,321.2608642578125
5075,1.0,385.0,618.2468872070312,1747.4814453125
5077,657.0,385.0,1045.893310546875,1461.693359375
5078,217.0,385.0,1086.0426025390625,1454.404296875
5079,452.0,385.0,964.7017822265624,1374.26318359375
5080,438.0,385.0,1106.2264404296875,1350.452880859375
5082,604.0,385.0,1050.047607421875,822.9365234375
5083,622.0,385.0,1096.5423583984375,821.8474731445312
5084,535.0,385.0,1123.5625,821.015625
5085,8.0,385.0,1119.9622802734375,614.9811401367188
5086,617.0,385.0,1487.4583740234375,321.875
5088,1.0,386.0,617.1749877929688,1748.6500244140625
5090,657.0,386.0,1045.5,1460.3714599609375
5091,217.0,386.0,1086.3125,1454.1458740234375
5092,452.0,386.0,963.8181762695312,1374.9818115234375
5093,438.0,386.0,1105.780029296875,1349.760009765625
5095,604.0,386.0,1051.0328369140625,823.901611328125
5096,622.0,386.0,1096.8070068359375,821.1929931640625
5097,535.0,386.0,1123.5758056640625,820.2879028320312
5099,8.0,386.0,1118.7454833984375,615.0908813476562
5101,1.0,387.0,616.088623046875,1749.6708984375
5103,657.0,387.0,1045.9559326171875,1460.691162109375
5104,217.0,387.0,1086.6875,1454.0625
5105,452.0,387.0,961.9038696289062,1377.0577392578125
5106,438.0,387.0,1106.0189208984375,1350.1131591796875
5110,604.0,387.0,1050.9000244140625,824.683349609375
5111,622.0,387.0,1097.4827880859375,821.22412109375
5112,535.0,387.0,1123.289794921875,819.0579833984375
5114,8.0,387.0,1116.9818115234375,615.2182006835938
5116,674.0,387.0,1487.7391357421875,321.34783935546875
5117,1.0,388.0,614.2874755859375,1751.3125
5119,657.0,388.0,1046.3648681640625,1460.9730224609375
5120,217.0,388.0,1087.4285888671875,1454.346923828125
5121,452.0,388.0,960.5961303710938,1378.2884521484375
5122,438.0,388.0,1106.142822265625,1349.8162841796875
5125,604.0,388.0,1051.3709716796875,826.0322875976562
5126,622.0,388.0,1098.761962890625,821.5079345703125
5127,535.0,388.0,1123.3939208984375,816.5
5128,8.0,388.0,1116.0,615.5636596679688
5129,674.0,388.0,1487.227294921875,321.5454406738281
5130,1.0,389.0,612.4102783203125,1753.5384521484375
5132,657.0,389.0,1046.5440673828125,1461.2205810546875
5133,217.0,389.0,1088.27783203125,1454.629638671875
5134,452.0,389.0,959.4680786132812,1378.7872314453125
5135,438.0,389.0,1106.8302001953125,1350.867919921875
5137,604.0,389.0,1051.4827880859375,826.086181640625
5138,622.0,389.0,1098.1551513671875,821.9483032226562
5139,535.0,389.0,1123.4832763671875,816.0499877929688
5141,8.0,389.0,1115.8863525390625,615.6818237304688
